URL,Station de service,Ville,Adresse,Coordinates,Energies,Lavage,Paiement,Produits & Services,Services,Club TotalEnergies,Truck,H2 Conversion
https://store.totalenergies.fr/fr_FR/NF016712,BOULANGERIE LA CHAPELLOISE,LA CHAPELLE VOLAND,"ROUTE DU BOURG 1813 , 39140 LA CHAPELLE VOLAND, FRANCE","46.8017912,5.3772695","Excellium 98, Excellium Diesel, GNR, ",,"Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF029001,LA HAUTE MEURTHE,ANOULD,"104 RUE DE COLMAR  , 88650 ANOULD, FRANCE","48.1876911,6.9543484","Excellium Grand Froid, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, Mobility de TotalEnergies, Carte Club TotalEnergies, MOL, ",,"Toilettes, Baie de maintenance, Boutique, ",,,
https://store.totalenergies.fr/fr_FR/NF043144,SARL GGE KELLER ROGER ET FILS,SOUFFLENHEIM,"15 RUE DE SESSENHEIM  , 67620 SOUFFLENHEIM, FRANCE","48.82155969999999,7.966445999999999","Excellium Diesel, Diesel, SP 95, Excellium Grand Froid, ",,"Carte Jubileo, Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Club TotalEnergies, MOL, Aral, ",,"Toilettes, Wifi, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF029737,RMG AUTO,LORGUES,"ROUTE DE CARCES  , 83510 LORGUES, FRANCE","43.4803508,6.3222247","Excellium 98, Excellium Diesel, Diesel, SP95 e10, GNR, ",,"Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Mobility de TotalEnergies, MOL, Aral, ",,"Boutique, Baie de maintenance, Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF043320,SARL AUTOMOBILES VENDEE SERVICES,TREIZE SEPTIERS,"RD 753 - RTE DE MONTAIGU  , 85600 TREIZE SEPTIERS, FRANCE","46.9597256,-1.3060845","SP 95, Excellium Diesel, Diesel, ",,"Mobility de TotalEnergies, Aral, MOL, Mastercard, Visa, Carte Jubileo, Carte Club TotalEnergies, Eurotrafic, American Express, ",,"Toilettes, AdBlue bidon, ","Club Truck, Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF043509,SARL GUILLEMIN ENERGIE,PARGNY SUR SAULX,"32, AVENUE DU BOIS DU ROI  , 51340 PARGNY SUR SAULX, FRANCE","48.7688608,4.844128599999999","Excellium 98, Diesel, SP95 e10, GNR, ",,"Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ",,"Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF030448,SAS GRAMMONT,BIARRITZ,"AV. DE GRAMMONT  , 64200 BIARRITZ, FRANCE","43.474792,-1.553718","SP95 e10, Excellium 98, Excellium Diesel, Diesel, ",,"Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, MOL, Mobility de TotalEnergies, Aral, ",,"Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF043528,SARL LE BRIS,LE FAOUET,"21, RUE DU MARECHAL LECLERC  , 56320 LE FAOUET, FRANCE","48.0357759,-3.4943903","Excellium 98, Diesel, Fioul Premier, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Visa, UTA, American Express, MOL, Aral, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF032688,SARL GARAGE ERAY,CHILLEURS AUX BOIS,"11 GRANDE RUE  , 45170 CHILLEURS AUX BOIS, FRANCE","48.0729289,2.1355998","Excellium 98, Excellium Diesel, Diesel, ",,"MOL, Mobility de TotalEnergies, Mastercard, Visa, Carte Jubileo, Carte Club TotalEnergies, Eurotrafic, American Express, Aral, ",,"Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF032818,SARL GARAGE GIRES,SAUGUES,"ROUTE DU PUY  , 43170 SAUGUES, FRANCE","44.9567068,3.5517865","Excellium 98, Diesel, SP95 e10, ",,"American Express, Eurotrafic, Visa, Carte Jubileo, MOL, Mobility de TotalEnergies, Aral, Mastercard, Carte Club TotalEnergies, ",,"Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF033357,SARL REPAR AUTO,SAINT PIERRE D AURILLAC,"D1113 AVENUE DE LA LIBERATION  , 33490 SAINT PIERRE D AURILLAC, FRANCE","44.57278729999999,-0.1804292","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Boutique, Baie de maintenance, Toilettes, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF038058,SARL LONGNES AUTOMOBILES,LONGNES,"39 ROUTE DE MANTES  , 78980 LONGNES, FRANCE","48.9223706,1.5944189","Excellium Diesel, Diesel, SP95 e10, ",,"MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Mobility de TotalEnergies, Aral, ",,"Boutique, Baie de maintenance, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF082707,SAS BRANTOME AUTOMOBILE,BRANTOME EN PERIGORD,"27 AVENUE ANDRE MAUROIS  , 24310 BRANTOME EN PERIGORD, FRANCE","45.36453909999999,0.6534696","Excellium Diesel, Diesel, SP 95, GNR, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Toilettes, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF077302,SARL DUCROS DISTRIBUTION,UZES,"10 RUE CROIX DES PALMIERS  , 30700 UZES, FRANCE","44.0080714,4.4178606","Excellium Diesel, Diesel, SP 95, Fioul Premier, ",,"MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Mobility de TotalEnergies, Aral, ",,"Toilettes, ","Club Truck, Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF078301,SARL AUTO SERVICE MS ANDREANI,PORTO VECCHIO,"RN198 TRINITE DE PORTO VECCHIO  , 20137 PORTO VECCHIO, FRANCE","41.6270697,9.291133199999999","SP 95, Excellium Diesel, Diesel, Fioul Premier, ",,"Aral, MOL, Mobility de TotalEnergies, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, ",,"AdBlue bidon, ","Club Truck, Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF016711,SNC LOMBARD CLAIRE,NEYDENS,"822 ROUTE DE LA FORGE 822 , 74160 NEYDENS, FRANCE","46.1179085,6.1095318","Excellium 98, Excellium Diesel, GNR, ",,"Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF001720,RELAIS MORET SUR LOING 2,ECUELLES,"RD 606 - SENS PROVINCE PARIS  , 77250 ECUELLES, FRANCE","48.3667116,2.8268063","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, Mobility de TotalEnergies, ",,"Justbip, AdBlue bidon, ",,,
https://store.totalenergies.fr/fr_FR/NF001724,RELAIS LE PECQ KENNEDY,LE PECQ,"AVENUE DU PRESIDENT KENNEDY  , 78230 LE PECQ, FRANCE","48.8829621,2.0984367","Diesel, SP95 e10, Excellium 98, Excellium Diesel, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Carte Wash, Aral, Mobility de TotalEnergies, ",,"Café, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003143,GOUTELLE,LA GOUTELLE,"D 941  , 63230 LA GOUTELLE, FRANCE","45.8387037,2.7446752","GNR, Excellium 98, Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, ",,"Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Mobility de TotalEnergies, MOL, Aral, ",,"Boutique, Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003217,RELAIS ORSAN,ORSAN,"ROUTE D'AVIGNON. RN580  , 30200 ORSAN, FRANCE","44.1435054,4.660653","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Carte Wash, Aral, Mobility de TotalEnergies, ",,"Café, Lavage à Rouleaux, Justbip, AdBlue bidon, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003475,RELAIS MONTREUIL SUEUR,MONTREUIL,"48-54 BOULEVARD THEOPHILE SUEUR  , 93100 MONTREUIL, FRANCE","48.8687882,2.4703305","Super Ethanol e85, Excellium 98, Excellium Diesel, SP95 e10, Diesel B10, ","Lavage à Rouleaux, Aspirateur, Lavage Haute Pression, ","American Express, Mastercard, Eurotrafic, Carte Jubileo, Carte Club TotalEnergies, Visa, Mobility de TotalEnergies, MOL, Carte Wash, Aral, ",,"Lavage à Rouleaux, Justbip, Café, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003798,RELAIS VILLENEUVE D'ASCQ,VILLENEUVE D'ASCQ,"76, RUE JEAN JAURES  , 59650 VILLENEUVE D'ASCQ, FRANCE","50.6592979,3.1356902","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Eurotrafic, Visa, Carte Club TotalEnergies, Carte Jubileo, Mobility de TotalEnergies, MOL, Carte Wash, Aral, ",,"Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF004305,RELAIS MONTIGNY LES CORMEILLES,MONTIGNY LES CORMEILLES,"177 BD VICTOR BORDIER  , 95370 MONTIGNY LES CORMEILLES, FRANCE","48.9968326,2.1889305","GPL, Diesel, SP95 e10, Excellium Diesel, ","Lavage à Rouleaux, Aspirateur, ","American Express, Mastercard, Eurotrafic, Carte Jubileo, Visa, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Carte Wash, Aral, ",,"Boutique, Lavage à Rouleaux, Justbip, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF006265,EURL H.A AUTOS,SAVERNE,"20 RUE DES CLES  , 67700 SAVERNE, FRANCE","48.7395557,7.368616299999999","Excellium Grand Froid, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ",,"Toilettes, Baie de maintenance, Boutique, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF006430,RELAIS HYERES PLAGE,HYERES,"AVENUE DE L'AEROPORT 2379 , 83400 HYERES, FRANCE","43.0849096,6.1484438","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Carte Wash, MOL, Mobility de TotalEnergies, Aral, ",,"Espace Pro, Café, Lavage à Rouleaux, Toilettes, Justbip, Gonflage, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF016708,RELAIS CECCALDI,AJACCIO,"LIEU-DIT ASPRETTO  , 20000 AJACCIO, FRANCE","41.9295902,8.7604385","Excellium 98, Excellium Diesel, Diesel, SP 95, Fioul Premier, SP95 e10, GNR, ",,"DKV, MOL, American Express, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Mobility de TotalEnergies, Aral, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF016713,STATION SERVICE BOUILLAGUET,ALLASSAC,"LE BOIS COMMUNAL  , 19240 ALLASSAC, FRANCE","45.246195,1.487908","Excellium 98, Excellium Diesel, Diesel, SP 95, Fioul Premier, SP95 e10, GNR, ",,"American Express, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Mobility de TotalEnergies, Aral, MOL, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078608,SARL AUTO 81,ALBI,"120 - 128 AVENUE FRANCOIS VERDIER  , 81000 ALBI, FRANCE","43.9196318,2.1317039","Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, ","Lavage Haute Pression, Lavage à Rouleaux, Aspirateur, Lavage HP 2 roues, ","Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Lavage à Rouleaux, Espace Pro, Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF016707,SAS CHARVET LA MURE BIANCO,CHAMPAGNE EN VALROMEY,"RUE DU STADE 212 , 01260 CHAMPAGNE EN VALROMEY, FRANCE","45.90707,5.6769213","Excellium Diesel, Diesel, SP 95, ",,"Mastercard, Eurotrafic, Visa, Mobility de TotalEnergies, Carte Jubileo, Aral, ",,,,,
https://store.totalenergies.fr/fr_FR/NF016709,ETS ORSINI JEAN MAX ST FLORENT,SAINT FLORENT,"CENTRE DU VILLAGE  , 20217 SAINT FLORENT, FRANCE","42.681846,9.303704","Excellium 98, Excellium Diesel, Diesel, SP 95, Fioul Premier, SP95 e10, GNR, ",,"MOL, American Express, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Mobility de TotalEnergies, Aral, ",,,"Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, Club Truck, ",,
https://store.totalenergies.fr/fr_FR/NF082601,SAS FABRE ET RUDELLE..,RODEZ,"ROUTE D ESPALION  , 12000 RODEZ, FRANCE","44.3716324,2.5916175","Excellium 98, Super Ethanol e85, Excellium Diesel, Diesel, SP95 e10, ",,"Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, MOL, Mobility de TotalEnergies, Aral, ",,"Toilettes, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF088558,SARL PENOT-LUCAS,HERICOURT,"42 AV LEON JOUHAUX  , 70400 HERICOURT, FRANCE","47.5796698,6.7651849","Excellium 98, Excellium Diesel, Diesel, Fioul Premier, SP95 e10, Excellium Grand Froid, ",,"American Express, Visa, Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ",,"Toilettes, ","Club Truck, Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF021778,SARL RELAIS DU PONT DE SAGONE,SAGONE,"RESIDENCE DE LA PLAGE  , 20118 SAGONE, FRANCE","42.113828,8.701547999999999","Excellium Diesel, Diesel, SP 95, Fioul Premier, ",,"American Express, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Aral, ",,,"Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF006679,RELAIS NIMES LECLERC,NIMES,"390. AVENUE PIERRE MENDES FRANCE  , 30000 NIMES, FRANCE","43.8248948,4.3786089","Super Ethanol e85, SP95 e10, Excellium 98, Excellium Diesel, Diesel, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Mobility de TotalEnergies, Visa, Carte Jubileo, Carte Club TotalEnergies, American Express, Eurotrafic, Carte Wash, Aral, Mastercard, MOL, ",,"Café, Lavage à Rouleaux, Justbip, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF006774,RELAIS PARIS CRIMEE,PARIS,"252-254 RUE DE CRIMEE  , 75019 PARIS, FRANCE","48.8950282,2.3725714","Excellium 98, Excellium Diesel, SP95 e10, Diesel B10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Mobility de TotalEnergies, Aral, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Carte Wash, Visa, Carte Jubileo, MOL, ",,"Démarches carte grise, CarGo, Toilettes, Baie de maintenance, Espace Pro, Café, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF007096,RELAIS DOUARNENEZ KERHARO,DOUARNENEZ,"4, RUE ETIENNE KERNOURS  , 29100 DOUARNENEZ, FRANCE","48.0808957,-4.328011099999999","Super Ethanol e85, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Eurotrafic, Carte Jubileo, Mobility de TotalEnergies, American Express, Mastercard, Visa, Carte Club TotalEnergies, MOL, Aral, ",,"Baie de maintenance, Justbip, Café, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF007447,RELAIS LA ROCHETTE MELUN,LA ROCHETTE,"27 BIS AVENUE DU GENERAL LECLERC. RD606  , 77000 LA ROCHETTE, FRANCE","48.5226688,2.653835","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Lavage Haute Pression, Aspirateur, ","Mastercard, Mobility de TotalEnergies, MOL, American Express, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ",,"Justbip, Café, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF007602,RELAIS VILLIERS LE BEL LES ERA,VILLIERS LE BEL,"AVENUE DES ERABLES  , 95400 VILLIERS LE BEL, FRANCE","49.0008912,2.3922761","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, MOL, Carte Wash, ",,"Justbip, Boutique, Lavage à Rouleaux, Gonflage, Café, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF007690,RELAIS LYON BERLIET,LYON,"131 RUE MARIUS BERLIET  , 69008 LYON, FRANCE","45.73851880000001,4.8674142","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Excellium Grand Froid, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Visa, Carte Jubileo, Eurotrafic, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ",,"Café, Lavage à Rouleaux, Justbip, Amazon Locker, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF007724,RELAIS LE MEE S.SEINE COURTILLE,LE MEE SUR SEINE,"AVENUE MAURICE DAUVERGNE  , 77350 LE MEE SUR SEINE, FRANCE","48.543614,2.638486","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Visa, Mobility de TotalEnergies, MOL, American Express, Mastercard, Eurotrafic, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, ",,"Baie de maintenance, Justbip, Lavage à Rouleaux, Café, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF000845,RELAIS ROYAN BASTIE,ROYAN,"8 AVENUE MARYSE BASTIE  , 17200 ROYAN, FRANCE","45.6246623,-1.0165074","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Lavage Haute Pression, Aspirateur, ","American Express, Mobility de TotalEnergies, MOL, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, ",,"Justbip, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF001725,RELAIS MAULETTE HOUDAN,HOUDAN,"22 AVENUE GERARD ANNEL - D 912  , 78550 HOUDAN, FRANCE","48.7922906,1.621011","Excellium Diesel, Diesel, SP95 e10, ",,"American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Aral, ",,"Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF002877,RELAIS TREMBLAY EN FRANCE,TREMBLAY EN FRANCE,"62-68 ROUTE DES PETITS PONTS  , 93290 TREMBLAY EN FRANCE, FRANCE","48.9637417,2.5645375","Diesel, SP95 e10, Excellium 98, Excellium Diesel, Super Ethanol e85, ","Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Carte Wash, Aral, ",,"Baie de maintenance, Lavage à Rouleaux, Justbip, Café, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003437,RELAIS MASSY MONTSOURIS,MASSY,"40 ROUTE DE PALAISEAU  , 91300 MASSY, FRANCE","48.7281653,2.2456047","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, Lavage Haute Pression, ","American Express, Mastercard, Eurotrafic, Visa, Carte Club TotalEnergies, Carte Jubileo, Mobility de TotalEnergies, Carte Wash, Aral, MOL, ",,"Café, Baie de maintenance, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF003748,RELAIS ST GAUDENS EST,ST GAUDENS,"80 BIS AVENUE FRANCOIS MITTERRAND  , 31800 ST GAUDENS, FRANCE","43.1105425,0.7368159","Diesel, Super Ethanol e85, Excellium 98, Excellium Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Mastercard, Visa, Carte Jubileo, American Express, Eurotrafic, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Aral, ",,"Lavage à Rouleaux, Baie de maintenance, Café, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF004211,RELAIS TOULOUSE SUISSE,TOULOUSE,"103 BOULEVARD DE SUISSE  , 31200 TOULOUSE, FRANCE","43.6194598,1.4232935","SP95 e10, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, ","Aspirateur, Lavage à Rouleaux, Lavage Haute Pression, ","Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Carte Wash, MOL, Aral, Mobility de TotalEnergies, ",,"Lavage à Rouleaux, Baie de maintenance, Espace Pro, Café, Justbip, Gonflage, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF006062,RELAIS PARIS CLICHY,PARIS,"190 AVENUE DE CLICHY  , 75017 PARIS, FRANCE","48.8936646,2.3158032","Excellium 98, Excellium Diesel, SP95 e10, Diesel B10, ","Aspirateur, Lavage à Rouleaux, ","Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Carte Wash, MOL, Aral, Mobility de TotalEnergies, ",,"Boutique, Baie de maintenance, Espace Pro, Lavage à Rouleaux, Toilettes, Café, Justbip, Gonflage, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF006612,RELAIS EYSINES STAR,EYSINES,"388 ROUTE DU MEDOC  , 33320 EYSINES, FRANCE","44.8745854,-0.6193854","Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Aral, Eurotrafic, Visa, Carte Jubileo, MOL, American Express, Mastercard, Carte Club TotalEnergies, Carte Wash, Mobility de TotalEnergies, ",,"Justbip, Lavage à Rouleaux, Café, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ",,
